query,target,qlen_m,tlen_n,pct_id_v11,pct_id_v12,bits_v11,bits_v12,evalue_v11,evalue_v12,log10_Eratio_v12_over_v11,impliedK_v11,impliedK_v12,pass_v11,pass_v12,flips
n107,n102,318,548,23.2,23.2,40.0,40.0,2.720e-05,3.660e-01,4.13,1.27,1.7e+04,0,0,
n107,n103,318,613,26.5,26.7,45.0,45.0,4.950e-07,6.670e-03,4.13,0.738,9.94e+03,0,0,
n107,n104,318,549,24.6,24.6,44.0,44.0,1.880e-06,2.530e-02,4.13,1.4,1.88e+04,0,0,
n107,n105,318,295,30.8,30.8,50.0,50.0,2.620e-08,3.530e-04,4.13,1.25,1.68e+04,1,0,lost_in_v12
n107,n106,318,314,58.1,58.1,379.0,379.0,1.890e-107,2.540e-103,4.13,0.986,1.32e+04,1,1,
n107,n108,318,462,37.3,37.3,60.0,60.0,1.940e-11,2.610e-07,4.13,0.947,1.27e+04,1,1,
n107,n109,318,565,29.8,29.8,48.0,48.0,9.970e-08,1.340e-03,4.13,1.19,1.6e+04,0,0,
n107,n110,318,508,24.6,27.0,41.0,41.0,1.220e-05,1.640e-01,4.13,1.14,1.53e+04,0,0,
n107,n111,318,491,26.6,26.6,52.0,52.0,5.290e-09,7.120e-05,4.13,1.01,1.36e+04,0,0,
n107,n69,318,279,21.9,21.9,30.0,30.0,2.150e-02,2.900e+02,4.13,0.978,1.32e+04,0,0,
n107,n99,318,489,31.7,32.5,54.0,54.0,1.820e-09,2.450e-05,4.13,1.39,1.87e+04,1,0,lost_in_v12
n108,n101,462,520,35.3,35.3,115.0,115.0,7.390e-28,9.950e-24,4.13,0.895,1.2e+04,1,1,
n108,n102,462,548,28.5,28.5,146.0,146.0,2.990e-37,4.030e-33,4.13,0.777,1.05e+04,0,0,
n108,n103,462,613,31.8,31.8,166.0,166.0,4.770e-43,6.420e-39,4.13,1.3,1.75e+04,1,1,
n108,n104,462,549,32.0,32.0,106.0,106.0,3.430e-25,4.620e-21,4.13,0.811,1.09e+04,1,1,
n108,n106,462,314,28.8,28.8,71.0,71.0,1.600e-14,2.150e-10,4.13,1.1,1.48e+04,0,0,
n108,n107,462,318,27.2,27.8,60.0,60.0,2.160e-11,2.910e-07,4.13,0.726,9.78e+03,0,0,
n108,n109,462,565,32.6,32.6,190.0,190.0,1.810e-50,2.430e-46,4.13,0.828,1.11e+04,1,1,
n108,n110,462,508,38.3,38.3,145.0,145.0,8.710e-37,1.170e-32,4.13,1.13,1.52e+04,1,1,
n108,n111,462,491,31.9,31.9,213.0,213.0,2.600e-57,3.510e-53,4.13,0.998,1.35e+04,1,1,
n108,n99,462,489,31.7,31.7,206.0,206.0,2.440e-55,3.280e-51,4.13,0.731,9.83e+03,1,1,
n109,n101,565,520,31.1,30.9,184.0,184.0,1.580e-48,2.130e-44,4.13,0.923,1.24e+04,1,1,
n109,n102,565,548,34.5,34.5,229.0,229.0,5.610e-62,7.550e-58,4.13,1.15,1.55e+04,1,1,
n109,n103,565,613,36.9,36.9,277.0,277.0,2.350e-76,3.160e-72,4.13,1.36,1.83e+04,1,1,
n109,n104,565,549,31.9,31.9,150.0,150.0,2.530e-38,3.410e-34,4.13,0.861,1.16e+04,1,1,
n109,n106,565,314,31.0,31.0,60.0,60.0,3.450e-11,4.650e-07,4.13,0.948,1.28e+04,1,1,
n109,n107,565,318,27.0,27.7,48.0,49.0,1.360e-07,1.400e-03,4.01,0.912,1.88e+04,0,0,
n109,n108,565,462,32.6,32.6,190.0,190.0,2.210e-50,2.980e-46,4.13,0.827,1.11e+04,1,1,
n109,n110,565,508,34.9,34.9,256.0,256.0,4.280e-70,5.770e-66,4.13,1.18,1.59e+04,1,1,
n109,n111,565,491,35.7,35.7,280.0,280.0,2.120e-77,2.860e-73,4.13,0.982,1.32e+04,1,1,
n109,n99,565,489,35.5,35.5,260.0,260.0,2.270e-71,3.060e-67,4.13,1,1.35e+04,1,1,
n11,n1,262,290,51.1,51.1,257.0,257.0,8.920e-71,1.200e-66,4.13,1.06,1.43e+04,1,1,
n11,n10,262,262,98.5,98.5,520.0,520.0,7.380e-150,9.930e-146,4.13,1.3,1.75e+04,1,1,
n11,n12,262,262,93.1,93.1,502.0,502.0,2.080e-144,2.800e-140,4.13,1.4,1.88e+04,1,1,
n11,n127,262,433,30.8,30.8,39.0,39.0,2.920e-05,3.940e-01,4.13,0.825,1.11e+04,0,0,
n11,n13,262,262,97.7,97.7,523.0,523.0,5.110e-151,6.880e-147,4.13,0.721,9.71e+03,1,1,
n11,n14,262,319,93.1,93.1,500.0,500.0,7.900e-144,1.060e-139,4.13,1.33,1.78e+04,1,1,
n11,n15,262,301,100.0,100.0,532.0,532.0,1.880e-153,2.530e-149,4.13,1.36,1.83e+04,1,1,
n11,n16,262,262,75.2,75.2,418.0,418.0,3.020e-119,4.070e-115,4.13,1.05,1.42e+04,1,1,
n11,n17,262,314,23.4,33.3,25.0,42.0,7.450e-01,6.070e-02,-1.09,1.28,1.37e+04,0,0,
n11,n18,262,298,52.0,52.0,278.0,278.0,3.740e-77,5.030e-73,4.13,0.934,1.26e+04,1,1,
n11,n19,262,307,46.8,46.8,250.0,250.0,1.090e-68,1.470e-64,4.13,1.01,1.37e+04,1,1,
n11,n2,262,259,64.8,64.8,351.0,351.0,5.930e-99,7.980e-95,4.13,1.4,1.88e+04,1,1,
n11,n20,262,298,49.1,49.1,243.0,243.0,1.330e-66,1.790e-62,4.13,0.966,1.3e+04,1,1,
n11,n21,262,304,52.4,52.4,252.0,252.0,2.870e-69,3.860e-65,4.13,1.07,1.44e+04,1,1,
n11,n22,262,296,83.1,83.1,457.0,457.0,4.500e-131,6.050e-127,4.13,0.861,1.16e+04,1,1,
n11,n23,262,300,82.4,82.4,451.0,451.0,3.220e-129,4.340e-125,4.13,0.962,1.3e+04,1,1,
n11,n24,262,304,65.3,65.3,359.0,359.0,2.180e-101,2.930e-97,4.13,1.32,1.77e+04,1,1,
n11,n25,262,301,92.3,92.3,497.0,497.0,6.690e-143,9.000e-139,4.13,1.41,1.89e+04,1,1,
n11,n26,262,261,99.2,99.2,528.0,528.0,2.070e-152,2.790e-148,4.13,0.935,1.26e+04,1,1,
n11,n27,262,296,83.1,83.1,457.0,457.0,4.500e-131,6.050e-127,4.13,0.861,1.16e+04,1,1,
n11,n28,262,284,56.0,56.0,297.0,297.0,7.780e-83,1.050e-78,4.13,1.02,1.37e+04,1,1,
n11,n29,262,319,94.3,94.3,506.0,506.0,8.440e-146,1.140e-141,4.13,0.909,1.23e+04,1,1,
n11,n3,262,380,22.0,22.0,34.0,34.0,9.400e-04,1.270e+01,4.13,0.83,1.12e+04,0,0,
n11,n30,262,262,100.0,100.0,533.0,533.0,4.940e-154,6.650e-150,4.13,0.714,9.61e+03,1,1,
n11,n31,262,262,93.1,93.1,502.0,502.0,2.080e-144,2.800e-140,4.13,1.4,1.88e+04,1,1,
n11,n32,262,294,51.0,51.0,275.0,275.0,4.130e-76,5.570e-72,4.13,1.29,1.74e+04,1,1,
n11,n33,262,293,60.1,60.1,308.0,308.0,4.400e-86,5.930e-82,4.13,1.18,1.59e+04,1,1,
n11,n34,262,293,60.1,60.1,306.0,306.0,1.670e-85,2.250e-81,4.13,1.12,1.51e+04,1,1,
n11,n35,262,456,21.3,21.3,36.0,36.0,3.230e-04,4.350e+00,4.13,1.14,1.54e+04,0,0,
n11,n36,262,310,48.9,48.9,250.0,250.0,1.090e-68,1.470e-64,4.13,1.01,1.37e+04,1,1,
n11,n37,262,263,28.0,27.2,39.0,39.0,3.820e-05,5.140e-01,4.13,1.08,1.45e+04,0,0,
n11,n38,262,495,26.8,26.8,71.0,71.0,9.060e-15,1.220e-10,4.13,1.1,1.48e+04,0,0,
n11,n4,262,292,49.4,49.4,258.0,258.0,4.000e-71,5.390e-67,4.13,0.952,1.28e+04,1,1,
n11,n40,262,292,30.5,30.5,101.0,101.0,6.260e-24,8.430e-20,4.13,0.816,1.1e+04,1,1,
n11,n41,262,305,48.7,48.7,245.0,245.0,2.680e-67,3.620e-63,4.13,0.779,1.05e+04,1,1,
n11,n42,262,426,51.9,51.9,281.0,281.0,5.770e-78,7.770e-74,4.13,1.15,1.55e+04,1,1,
n11,n43,262,319,44.2,44.2,202.0,202.0,2.610e-54,3.510e-50,4.13,0.862,1.16e+04,1,1,
n11,n44,262,301,100.0,100.0,532.0,532.0,1.880e-153,2.530e-149,4.13,1.36,1.83e+04,1,1,
n11,n45,262,319,93.1,93.1,500.0,500.0,7.900e-144,1.060e-139,4.13,1.33,1.78e+04,1,1,
n11,n46,262,301,100.0,100.0,532.0,532.0,1.880e-153,2.530e-149,4.13,1.36,1.83e+04,1,1,
n11,n47,262,304,52.4,52.4,252.0,252.0,2.870e-69,3.860e-65,4.13,1.07,1.44e+04,1,1,
n11,n49,262,262,28.2,28.2,35.0,35.0,4.220e-04,5.680e+00,4.13,0.745,1e+04,0,0,
n11,n5,262,292,61.2,61.2,334.0,334.0,5.740e-94,7.730e-90,4.13,1.03,1.39e+04,1,1,
n11,n50,262,269,33.7,33.7,135.0,135.0,3.910e-34,5.270e-30,4.13,0.875,1.18e+04,1,1,
n11,n51,262,312,53.0,53.0,267.0,267.0,8.620e-74,1.160e-69,4.13,1.05,1.41e+04,1,1,
n11,n52,262,260,67.8,67.8,365.0,365.0,2.320e-103,3.130e-99,4.13,0.896,1.21e+04,1,1,
n11,n53,262,260,68.4,68.4,366.0,366.0,1.780e-103,2.400e-99,4.13,1.38,1.85e+04,1,1,
n11,n54,262,259,64.8,64.8,352.0,352.0,2.660e-99,3.580e-95,4.13,1.25,1.69e+04,1,1,
n11,n55,262,257,54.9,54.9,284.0,284.0,5.220e-79,7.020e-75,4.13,0.834,1.12e+04,1,1,
n11,n56,262,257,54.9,54.9,286.0,286.0,1.790e-79,2.410e-75,4.13,1.14,1.54e+04,1,1,
n11,n57,262,257,55.7,55.7,287.0,287.0,6.160e-80,8.300e-76,4.13,0.787,1.06e+04,1,1,
n11,n58,262,299,54.0,54.0,279.0,279.0,2.190e-77,2.950e-73,4.13,1.09,1.47e+04,1,1,
n11,n59,262,298,49.1,49.1,252.0,252.0,3.750e-69,5.050e-65,4.13,1.39,1.88e+04,1,1,
n11,n6,262,289,61.5,61.5,339.0,339.0,2.330e-95,3.140e-91,4.13,1.34,1.81e+04,1,1,
n11,n60,262,316,47.8,47.8,247.0,247.0,1.210e-67,1.620e-63,4.13,1.41,1.88e+04,1,1,
n11,n61,262,307,46.6,46.6,240.0,240.0,8.640e-66,1.160e-61,4.13,0.785,1.05e+04,1,1,
n11,n62,262,263,63.6,63.6,342.0,342.0,1.610e-96,2.170e-92,4.13,0.741,9.99e+03,1,1,
n11,n63,262,282,31.1,31.1,105.0,105.0,5.660e-25,7.630e-21,4.13,1.18,1.59e+04,1,1,
n11,n64,262,257,65.9,65.9,351.0,351.0,4.540e-99,6.110e-95,4.13,1.07,1.44e+04,1,1,
n11,n65,262,254,28.4,28.4,44.0,44.0,9.080e-07,1.220e-02,4.13,0.821,1.1e+04,0,0,
n11,n66,262,302,50.2,50.2,263.0,263.0,1.630e-72,2.190e-68,4.13,1.24,1.67e+04,1,1,
n11,n67,262,366,35.2,35.2,127.0,127.0,1.390e-31,1.870e-27,4.13,1.22,1.64e+04,1,1,
n11,n68,262,302,52.0,52.0,274.0,274.0,5.400e-76,7.270e-72,4.13,0.843,1.13e+04,1,1,
n11,n69,262,279,60.8,60.8,315.0,315.0,2.110e-88,2.850e-84,4.13,0.724,9.78e+03,1,1,
n11,n7,262,302,52.2,52.2,270.0,270.0,1.330e-74,1.790e-70,4.13,1.3,1.75e+04,1,1,
n11,n70,262,292,49.1,49.1,266.0,266.0,1.920e-73,2.590e-69,4.13,1.17,1.58e+04,1,1,
n11,n71,262,297,47.5,47.5,249.0,249.0,2.430e-68,3.270e-64,4.13,1.13,1.52e+04,1,1,
n11,n72,262,311,61.1,61.1,338.0,338.0,3.970e-95,5.350e-91,4.13,1.14,1.54e+04,1,1,
n11,n73,262,302,53.4,53.4,284.0,284.0,6.810e-79,9.170e-75,4.13,1.09,1.47e+04,1,1,
n11,n74,262,284,79.7,79.7,431.0,431.0,2.640e-123,3.560e-119,4.13,0.753,1.01e+04,1,1,
n11,n75,262,279,49.8,49.8,243.0,243.0,1.740e-66,2.340e-62,4.13,1.26,1.7e+04,1,1,
n11,n76,262,304,49.8,49.8,262.0,262.0,3.620e-72,4.880e-68,4.13,1.38,1.86e+04,1,1,
n11,n77,262,304,50.7,50.7,266.0,266.0,1.920e-73,2.590e-69,4.13,1.17,1.58e+04,1,1,
n11,n78,262,293,60.2,60.2,325.0,325.0,3.480e-91,4.690e-87,4.13,1.22,1.65e+04,1,1,
n11,n79,262,283,34.0,34.0,127.0,127.0,8.160e-32,1.100e-27,4.13,0.714,9.62e+03,1,1,
n11,n8,262,262,98.9,98.9,525.0,525.0,2.290e-151,3.090e-147,4.13,1.29,1.74e+04,1,1,
n11,n80,262,301,97.3,97.3,520.0,520.0,5.650e-150,7.610e-146,4.13,0.997,1.34e+04,1,1,
n11,n81,262,310,64.0,64.0,352.0,352.0,2.660e-99,3.580e-95,4.13,1.25,1.69e+04,1,1,
n11,n82,262,364,34.2,34.2,127.0,127.0,1.390e-31,1.870e-27,4.13,1.22,1.64e+04,1,1,
n11,n83,262,434,48.7,48.7,231.0,231.0,5.240e-63,7.060e-59,4.13,0.929,1.25e+04,1,1,
n11,n85,262,258,25.2,25.2,39.0,39.0,4.980e-05,6.710e-01,4.13,1.41,1.9e+04,0,0,
n11,n86,262,273,49.8,49.8,256.0,256.0,1.520e-70,2.050e-66,4.13,0.905,1.22e+04,1,1,
n11,n87,262,286,59.5,59.5,309.0,309.0,1.510e-86,2.040e-82,4.13,0.81,1.09e+04,1,1,
n11,n88,262,282,50.6,50.6,264.0,264.0,7.290e-73,9.820e-69,4.13,1.11,1.5e+04,1,1,
n11,n89,262,308,49.4,49.4,257.0,257.0,8.920e-71,1.200e-66,4.13,1.06,1.43e+04,1,1,
n11,n9,262,315,59.7,59.7,317.0,317.0,7.260e-89,9.780e-85,4.13,0.996,1.34e+04,1,1,
n11,n90,262,258,26.2,27.0,62.0,61.0,4.210e-12,9.670e-08,4.36,0.998,1.15e+04,0,0,
n110,n101,508,520,29.8,29.8,181.0,181.0,1.570e-47,2.120e-43,4.13,1.28,1.72e+04,0,0,
n110,n102,508,548,30.0,34.7,176.0,158.0,5.070e-46,1.130e-36,9.35,1.29,1.09e+04,1,1,
n110,n103,508,613,31.4,31.4,211.0,211.0,1.090e-56,1.470e-52,4.13,0.951,1.28e+04,1,1,
n110,n104,508,549,36.6,36.6,121.0,121.0,1.480e-29,1.990e-25,4.13,1.04,1.4e+04,1,1,
n110,n106,508,314,27.3,27.3,53.0,53.0,4.950e-09,6.670e-05,4.13,1.18,1.59e+04,0,0,
n110,n107,508,318,24.6,27.0,41.0,41.0,1.950e-05,2.620e-01,4.13,1.14,1.53e+04,0,0,
n110,n108,508,462,38.3,38.3,145.0,145.0,9.580e-37,1.290e-32,4.13,1.13,1.53e+04,1,1,
n110,n109,508,565,34.9,34.9,256.0,256.0,3.850e-70,5.190e-66,4.13,1.18,1.59e+04,1,1,
n110,n111,508,491,32.8,32.8,226.0,226.0,2.500e-61,3.370e-57,4.13,0.715,9.63e+03,1,1,
n110,n99,508,489,31.3,31.3,205.0,205.0,5.970e-55,8.040e-51,4.13,0.814,1.1e+04,1,1,
n111,n101,491,520,34.9,34.9,251.0,251.0,9.170e-69,1.230e-64,4.13,0.91,1.22e+04,1,1,
n111,n102,491,548,35.8,35.8,179.0,179.0,4.430e-47,5.960e-43,4.13,0.931,1.25e+04,1,1,
n111,n103,491,613,35.3,35.3,259.0,259.0,3.370e-71,4.530e-67,4.13,0.856,1.15e+04,1,1,
n111,n104,491,549,33.0,33.0,146.0,146.0,5.430e-37,7.310e-33,4.13,1.33,1.79e+04,1,1,
n111,n106,491,314,29.2,29.2,50.0,50.0,2.380e-08,3.200e-04,4.13,0.735,9.88e+03,0,0,
n111,n107,491,318,26.6,26.6,52.0,52.0,8.160e-09,1.100e-04,4.13,1.01,1.36e+04,0,0,
n111,n108,491,462,31.9,31.9,213.0,213.0,2.770e-57,3.730e-53,4.13,1,1.35e+04,1,1,
n111,n109,491,565,35.7,35.7,280.0,280.0,1.840e-77,2.480e-73,4.13,0.98,1.32e+04,1,1,
n111,n110,491,508,32.8,32.8,226.0,226.0,2.420e-61,3.260e-57,4.13,0.716,9.64e+03,1,1,
n111,n99,491,489,41.8,41.8,377.0,377.0,1.450e-106,1.950e-102,4.13,1.22,1.65e+04,1,1,
n112,n17,421,314,29.1,29.1,35.0,35.0,6.780e-04,9.130e+00,4.13,0.745,1e+04,0,0,
n113,n114,452,400,46.6,46.6,357.0,357.0,8.360e-101,1.130e-96,4.13,0.731,9.88e+03,1,1,
n113,n115,452,431,50.4,50.4,374.0,374.0,8.630e-106,1.160e-101,4.13,0.989,1.33e+04,1,1,
n113,n116,452,419,49.6,49.6,374.0,374.0,1.130e-105,1.520e-101,4.13,1.3,1.74e+04,1,1,
n113,n117,452,402,55.5,55.5,438.0,438.0,6.360e-125,8.560e-121,4.13,1.35,1.81e+04,1,1,
n113,n118,452,417,49.4,49.4,381.0,381.0,5.410e-108,7.280e-104,4.13,0.794,1.07e+04,1,1,
n113,n97,452,266,31.0,31.0,33.0,33.0,4.720e-03,6.350e+01,4.13,1.21,1.63e+04,0,0,
n114,n113,400,452,46.6,46.6,357.0,357.0,7.400e-101,9.970e-97,4.13,0.731,9.85e+03,1,1,
n114,n115,400,431,48.1,48.1,364.0,364.0,6.050e-103,8.150e-99,4.13,0.765,1.03e+04,1,1,
n114,n116,400,419,48.1,48.1,360.0,360.0,1.490e-101,2.010e-97,4.13,1.18,1.59e+04,1,1,
n114,n117,400,402,50.8,50.8,386.0,386.0,2.540e-109,3.420e-105,4.13,1.35,1.81e+04,1,1,
n114,n118,400,417,43.0,43.0,309.0,309.0,3.940e-86,5.310e-82,4.13,1.38,1.86e+04,1,1,
n115,n113,431,452,50.4,50.4,374.0,374.0,8.230e-106,1.110e-101,4.13,0.99,1.33e+04,1,1,
n115,n114,431,400,48.1,48.1,364.0,364.0,6.520e-103,8.790e-99,4.13,0.766,1.03e+04,1,1,
n115,n116,431,419,95.2,95.2,839.0,839.0,1.180e-245,1.590e-241,4.13,1.35,1.82e+04,1,1,
n115,n117,431,402,49.1,49.1,379.0,379.0,3.340e-107,4.500e-103,4.13,1.29,1.73e+04,1,1,
n115,n118,431,417,43.1,43.1,352.0,352.0,2.570e-99,3.450e-95,4.13,0.737,9.89e+03,1,1,
n116,n113,419,452,49.6,49.6,374.0,374.0,1.050e-105,1.410e-101,4.13,1.3,1.74e+04,1,1,
n116,n114,419,400,48.1,48.1,360.0,360.0,1.560e-101,2.100e-97,4.13,1.18,1.59e+04,1,1,
n116,n115,419,431,95.2,95.2,839.0,839.0,1.150e-245,1.540e-241,4.13,1.35,1.81e+04,1,1,
n116,n117,419,402,48.9,48.9,380.0,380.0,1.460e-107,1.960e-103,4.13,1.16,1.55e+04,1,1,
n116,n118,419,417,46.0,46.0,365.0,365.0,3.720e-103,5.010e-99,4.13,0.899,1.21e+04,1,1,
n117,n113,402,452,55.5,55.5,438.0,438.0,5.660e-125,7.620e-121,4.13,1.35,1.81e+04,1,1,
n117,n114,402,400,50.8,50.8,386.0,386.0,2.550e-109,3.430e-105,4.13,1.35,1.81e+04,1,1,
n117,n115,402,431,49.1,49.1,379.0,379.0,3.120e-107,4.200e-103,4.13,1.29,1.73e+04,1,1,
n117,n116,402,419,48.9,48.9,380.0,380.0,1.400e-107,1.880e-103,4.13,1.15,1.55e+04,1,1,
n117,n118,402,417,48.0,48.0,369.0,369.0,3.230e-104,4.350e-100,4.13,1.3,1.75e+04,1,1,
n118,n113,417,452,49.4,49.4,381.0,381.0,4.990e-108,6.720e-104,4.13,0.794,1.07e+04,1,1,
n118,n114,417,400,43.0,43.0,309.0,309.0,4.110e-86,5.540e-82,4.13,1.38,1.87e+04,1,1,
n118,n115,417,431,43.1,43.1,352.0,352.0,2.480e-99,3.340e-95,4.13,0.735,9.9e+03,1,1,
n118,n116,417,419,46.0,46.0,365.0,365.0,3.700e-103,4.980e-99,4.13,0.898,1.21e+04,1,1,
n118,n117,417,402,48.0,48.0,369.0,369.0,3.350e-104,4.510e-100,4.13,1.3,1.75e+04,1,1,
n119,n114,215,400,20.8,23.3,21.0,33.0,8.830e+00,2.310e+01,0.42,1.16,1.24e+04,0,0,
n119,n115,215,431,30.5,30.5,30.0,30.0,1.450e-02,1.960e+02,4.13,0.975,1.32e+04,0,0,
n119,n120,215,201,46.9,46.9,167.0,167.0,7.630e-44,1.030e-39,4.13,0.894,1.21e+04,1,1,
n119,n121,215,215,95.3,95.3,408.0,408.0,3.350e-116,4.510e-112,4.13,1.39,1.87e+04,1,1,
n119,n132,215,380,27.2,27.2,46.0,46.0,1.960e-07,2.640e-03,4.13,0.864,1.16e+04,0,0,
n119,n72,215,311,21.1,21.1,32.0,32.0,2.930e-03,3.950e+01,4.13,0.788,1.06e+04,0,0,
n12,n1,262,290,49.6,49.6,251.0,251.0,4.890e-69,6.590e-65,4.13,0.91,1.23e+04,1,1,
n12,n10,262,262,91.6,91.6,488.0,488.0,3.110e-140,4.180e-136,4.13,1.28,1.72e+04,1,1,
n12,n11,262,262,93.1,93.1,502.0,502.0,2.080e-144,2.800e-140,4.13,1.4,1.88e+04,1,1,
n12,n127,262,433,29.4,29.4,33.0,33.0,2.090e-03,2.820e+01,4.13,0.923,1.25e+04,0,0,
n12,n13,262,262,94.7,94.7,509.0,509.0,9.970e-147,1.340e-142,4.13,0.859,1.15e+04,1,1,
n12,n14,262,319,100.0,100.0,535.0,535.0,2.220e-154,2.980e-150,4.13,1.28,1.72e+04,1,1,
n12,n15,262,301,93.1,93.1,500.0,500.0,7.900e-144,1.060e-139,4.13,1.33,1.78e+04,1,1,
n12,n16,262,262,76.7,76.7,427.0,427.0,4.980e-122,6.710e-118,4.13,0.887,1.2e+04,1,1,
n12,n17,262,314,29.0,29.0,39.0,39.0,4.980e-05,6.710e-01,4.13,1.41,1.9e+04,0,0,
n12,n18,262,298,49.8,49.8,268.0,268.0,3.870e-74,5.210e-70,4.13,0.943,1.27e+04,1,1,
n12,n19,262,307,48.0,48.0,253.0,253.0,1.290e-69,1.730e-65,4.13,0.96,1.29e+04,1,1,
n12,n2,262,259,64.0,64.0,345.0,345.0,3.250e-97,4.380e-93,4.13,1.2,1.61e+04,1,1,
n12,n20,262,298,48.0,48.0,239.0,239.0,1.920e-65,2.590e-61,4.13,0.872,1.18e+04,1,1,
n12,n21,262,304,50.8,50.8,248.0,248.0,5.410e-68,7.290e-64,4.13,1.26,1.69e+04,1,1,
n12,n22,262,296,85.8,85.8,474.0,474.0,3.550e-136,4.790e-132,4.13,0.89,1.2e+04,1,1,
n12,n23,262,300,85.8,85.8,473.0,473.0,6.060e-136,8.160e-132,4.13,0.76,1.02e+04,1,1,
n12,n24,262,304,66.0,66.0,365.0,365.0,2.320e-103,3.130e-99,4.13,0.896,1.21e+04,1,1,
n12,n25,262,301,99.2,99.2,532.0,532.0,1.880e-153,2.530e-149,4.13,1.36,1.83e+04,1,1,
n12,n26,262,261,93.1,93.1,500.0,500.0,4.630e-144,6.240e-140,4.13,0.779,1.05e+04,1,1,
n12,n27,262,296,85.8,85.8,474.0,474.0,3.550e-136,4.790e-132,4.13,0.89,1.2e+04,1,1,
n12,n28,262,284,56.0,56.0,298.0,298.0,4.560e-83,6.140e-79,4.13,1.19,1.61e+04,1,1,
n12,n29,262,319,97.3,97.3,520.0,520.0,5.650e-150,7.610e-146,4.13,0.997,1.34e+04,1,1,
n12,n3,262,380,23.7,23.7,39.0,39.0,3.820e-05,5.140e-01,4.13,1.08,1.45e+04,0,0,
n12,n30,262,262,93.1,93.1,502.0,502.0,2.080e-144,2.800e-140,4.13,1.4,1.88e+04,1,1,
n12,n31,262,262,100.0,100.0,537.0,537.0,5.830e-155,7.850e-151,4.13,1.35,1.82e+04,1,1,
n12,n32,262,294,50.2,50.2,270.0,270.0,7.790e-75,1.050e-70,4.13,0.76,1.02e+04,1,1,
n12,n33,262,293,58.8,58.8,303.0,303.0,1.420e-84,1.910e-80,4.13,1.19,1.6e+04,1,1,
n12,n34,262,293,58.8,58.8,300.0,300.0,9.180e-84,1.240e-79,4.13,0.961,1.3e+04,1,1,
n12,n35,262,456,22.4,22.4,40.0,40.0,2.240e-05,3.010e-01,4.13,1.27,1.7e+04,0,0,
n12,n36,262,310,47.7,47.7,247.0,247.0,7.070e-68,9.520e-64,4.13,0.822,1.11e+04,1,1,
n12,n37,262,263,28.3,28.3,41.0,41.0,7.690e-06,1.040e-01,4.13,0.869,1.18e+04,0,0,
n12,n38,262,495,26.0,26.0,69.0,69.0,3.440e-14,4.640e-10,4.13,1.04,1.41e+04,0,0,
n12,n4,262,292,48.7,48.7,253.0,253.0,1.290e-69,1.730e-65,4.13,0.96,1.29e+04,1,1,
n12,n40,262,292,31.1,31.1,100.0,100.0,1.820e-23,2.450e-19,4.13,1.19,1.6e+04,1,1,
n12,n41,262,305,47.2,47.2,237.0,237.0,7.310e-65,9.850e-61,4.13,0.83,1.12e+04,1,1,
n12,n42,262,426,50.4,50.4,273.0,273.0,1.200e-75,1.620e-71,4.13,0.936,1.26e+04,1,1,
n12,n43,262,319,44.1,44.1,203.0,203.0,2.000e-54,2.690e-50,4.13,1.32,1.78e+04,1,1,
n12,n44,262,301,93.1,93.1,500.0,500.0,7.900e-144,1.060e-139,4.13,1.33,1.78e+04,1,1,
n12,n45,262,319,100.0,100.0,535.0,535.0,2.220e-154,2.980e-150,4.13,1.28,1.72e+04,1,1,
n12,n46,262,301,93.1,93.1,500.0,500.0,7.900e-144,1.060e-139,4.13,1.33,1.78e+04,1,1,
n12,n47,262,304,50.8,50.8,248.0,248.0,5.410e-68,7.290e-64,4.13,1.26,1.69e+04,1,1,
n12,n49,262,262,28.2,28.2,38.0,38.0,6.510e-05,8.770e-01,4.13,0.92,1.24e+04,0,0,
n12,n5,262,292,60.8,60.8,333.0,333.0,1.280e-93,1.720e-89,4.13,1.15,1.55e+04,1,1,
n12,n50,262,269,35.3,34.3,137.0,138.0,1.030e-34,1.060e-30,4.01,0.922,1.9e+04,1,1,
n12,n51,262,312,51.9,51.9,265.0,265.0,4.280e-73,5.760e-69,4.13,1.3,1.76e+04,1,1,
n12,n52,262,260,67.0,67.0,359.0,359.0,1.670e-101,2.240e-97,4.13,1.01,1.35e+04,1,1,
n12,n53,262,260,66.9,66.9,359.0,359.0,2.180e-101,2.930e-97,4.13,1.32,1.77e+04,1,1,
n12,n54,262,259,64.0,64.0,346.0,346.0,1.460e-97,1.970e-93,4.13,1.08,1.45e+04,1,1,
n12,n55,262,257,54.3,54.3,280.0,280.0,7.530e-78,1.010e-73,4.13,0.752,1.01e+04,1,1,
n12,n56,262,257,54.7,54.7,282.0,282.0,1.980e-78,2.670e-74,4.13,0.791,1.07e+04,1,1,
n12,n57,262,257,55.1,55.1,283.0,283.0,8.900e-79,1.200e-74,4.13,0.711,9.59e+03,1,1,
n12,n58,262,299,53.6,53.6,275.0,275.0,3.160e-76,4.260e-72,4.13,0.986,1.33e+04,1,1,
n12,n59,262,298,48.3,48.3,251.0,251.0,4.890e-69,6.590e-65,4.13,0.91,1.23e+04,1,1,
n12,n6,262,289,61.1,61.1,338.0,338.0,3.970e-95,5.350e-91,4.13,1.14,1.54e+04,1,1,
n12,n60,262,316,47.4,47.4,243.0,243.0,1.740e-66,2.340e-62,4.13,1.26,1.7e+04,1,1,
