source,target,pct_id,evalue,bits
n57,n9,58.1,1.300e-84,303.0
n58,n59,39.0,2.060e-55,206.0
n58,n6,59.0,6.550e-91,324.0
n58,n60,37.7,5.610e-53,198.0
n58,n61,38.1,5.070e-54,201.0
n58,n62,54.8,3.860e-78,282.0
n58,n64,51.2,3.500e-71,258.0
n58,n66,42.8,7.310e-61,224.0
n58,n67,34.6,9.000e-35,138.0
n58,n68,41.9,6.610e-62,228.0
n58,n69,43.8,6.400e-57,211.0
n58,n7,41.8,5.290e-59,218.0
n58,n70,44.7,8.630e-62,227.0
n58,n71,39.6,4.430e-58,215.0
n58,n72,50.3,4.720e-76,275.0
n58,n73,53.7,8.310e-81,290.0
n58,n74,51.7,1.910e-77,279.0
n58,n75,45.7,4.140e-64,235.0
n58,n76,39.2,9.250e-56,207.0
n58,n77,39.8,3.400e-58,215.0
n58,n78,46.6,9.520e-69,250.0
n58,n8,54.0,8.330e-77,277.0
n58,n80,51.2,1.200e-79,287.0
n58,n81,51.7,4.400e-82,295.0
n58,n82,33.1,3.200e-32,129.0
n58,n83,50.0,8.610e-70,254.0
n58,n86,40.4,7.080e-56,208.0
n58,n87,53.3,7.770e-79,284.0
n58,n88,38.7,4.440e-50,188.0
n58,n89,40.6,1.380e-59,220.0
n58,n9,49.3,9.370e-75,270.0
n59,n6,44.4,1.800e-64,236.0
n59,n60,52.8,6.110e-92,327.0
n59,n61,53.1,1.360e-91,326.0
n59,n62,50.4,7.770e-71,257.0
n59,n64,45.1,7.040e-64,234.0
n59,n66,55.3,6.970e-96,341.0
n59,n67,34.0,7.570e-42,161.0
n59,n68,54.1,1.010e-94,337.0
n59,n69,45.4,3.160e-64,235.0
n59,n7,53.0,7.820e-95,337.0
n59,n70,47.3,1.420e-72,263.0
n59,n71,80.9,1.250e-145,506.0
n59,n72,39.3,2.500e-61,226.0
n59,n73,42.1,1.240e-60,223.0
n59,n74,45.5,5.570e-69,251.0
n59,n75,52.3,1.010e-78,283.0
n59,n76,53.2,4.680e-92,328.0
n59,n77,56.0,3.130e-96,342.0
n59,n78,42.2,3.160e-64,235.0
n59,n79,31.6,2.210e-33,133.0
n59,n8,47.7,1.210e-67,247.0
n59,n80,46.2,1.320e-70,257.0
n59,n81,46.3,5.030e-70,255.0
n59,n82,32.8,1.580e-39,153.0
n59,n83,38.7,2.060e-47,179.0
n59,n86,85.3,5.450e-141,490.0
n59,n87,40.2,2.430e-56,209.0
n59,n88,43.6,8.630e-54,201.0
n59,n89,56.1,1.080e-96,343.0
n59,n9,39.9,3.580e-58,215.0
n6,n60,48.1,4.730e-65,238.0
n6,n61,45.2,1.380e-64,236.0
n6,n62,69.0,2.480e-106,375.0
n6,n64,68.4,2.740e-105,372.0
n6,n66,48.7,3.610e-73,265.0
n6,n67,34.2,2.620e-31,126.0
n6,n68,50.8,3.860e-75,272.0
n6,n69,50.0,1.620e-73,266.0
n6,n7,48.3,3.060e-72,262.0
n6,n70,53.9,3.490e-76,275.0
n6,n71,46.7,8.620e-67,244.0
n6,n72,61.5,5.910e-100,354.0
n6,n73,57.6,1.510e-95,339.0
n6,n74,58.4,6.330e-94,334.0
n6,n75,45.4,2.590e-63,232.0
n6,n76,47.5,4.420e-71,258.0
n6,n77,49.7,6.580e-75,271.0
n6,n78,58.8,4.850e-94,334.0
n6,n8,61.2,9.770e-95,337.0
n6,n80,59.8,4.680e-97,344.0
n6,n81,66.7,4.360e-111,391.0
n6,n82,34.7,7.360e-34,134.0
n6,n83,54.2,1.420e-77,280.0
n6,n86,49.3,2.680e-68,249.0
n6,n87,61.1,9.120e-101,357.0
n6,n88,46.6,5.230e-64,235.0
n6,n89,46.0,1.130e-66,243.0
n6,n9,58.1,3.040e-96,342.0
n60,n61,73.1,1.570e-138,482.0
n60,n62,47.8,1.360e-65,240.0
n60,n64,47.6,7.980e-66,241.0
n60,n66,68.0,5.810e-125,437.0
n60,n67,40.2,3.980e-49,185.0
n60,n68,66.8,4.600e-122,428.0
n60,n69,44.2,3.040e-57,212.0
n60,n7,64.6,1.320e-118,416.0
n60,n70,50.4,1.230e-74,270.0
n60,n71,57.7,7.160e-91,324.0
n60,n72,41.6,5.720e-64,235.0
n60,n73,45.0,7.230e-59,218.0
n60,n74,44.3,5.900e-69,251.0
n60,n75,46.6,1.410e-62,230.0
n60,n76,66.3,1.340e-121,426.0
n60,n77,66.5,3.650e-119,418.0
n60,n78,47.4,6.520e-68,248.0
n60,n79,30.5,3.870e-28,116.0
n60,n8,47.4,3.510e-67,245.0
n60,n80,47.0,4.680e-66,242.0
n60,n81,45.7,8.520e-68,247.0
n60,n82,39.0,3.980e-49,185.0
n60,n83,38.4,5.740e-48,181.0
n60,n86,56.2,3.330e-88,315.0
n60,n87,41.1,6.770e-57,211.0
n60,n88,42.2,1.610e-50,190.0
n60,n89,57.6,2.150e-103,366.0
n60,n9,44.4,6.970e-62,228.0
n61,n62,47.7,1.200e-66,243.0
n61,n64,48.7,1.670e-68,250.0
n61,n66,71.6,3.530e-127,445.0
n61,n67,38.6,4.000e-46,175.0
n61,n68,71.3,1.140e-125,439.0
n61,n69,41.0,3.150e-59,219.0
n61,n7,65.9,1.970e-122,429.0
n61,n70,46.3,2.660e-74,269.0
n61,n71,55.2,1.770e-94,336.0
n61,n72,45.3,1.730e-65,240.0
n61,n73,46.5,4.860e-60,221.0
n61,n74,46.1,6.770e-70,254.0
n61,n75,46.2,7.250e-64,234.0
n61,n76,71.9,2.710e-127,445.0
n61,n77,68.4,1.480e-125,439.0
n61,n78,45.3,2.570e-69,252.0
n61,n79,30.8,5.600e-32,128.0
n61,n8,46.2,2.510e-65,239.0
n61,n80,45.9,4.250e-64,235.0
n61,n81,47.1,1.040e-70,257.0
n61,n82,40.1,2.270e-49,186.0
n61,n83,36.9,7.060e-43,164.0
n61,n86,56.9,4.080e-91,325.0
n61,n87,41.0,4.550e-58,215.0
n61,n88,43.3,1.790e-54,203.0
n61,n89,62.8,6.470e-113,397.0
n61,n9,42.2,1.610e-58,216.0
n62,n64,69.6,1.010e-106,376.0
n62,n66,52.2,7.820e-75,270.0
n62,n67,32.4,3.680e-32,129.0
n62,n68,53.7,4.900e-77,278.0
n62,n69,56.0,3.280e-81,292.0
n62,n7,52.3,3.650e-76,275.0
n62,n70,49.6,3.880e-74,268.0
n62,n71,47.3,3.890e-66,242.0
n62,n72,68.8,2.490e-105,372.0
n62,n73,60.7,8.320e-93,330.0
n62,n74,62.5,1.090e-92,330.0
n62,n75,50.4,1.430e-68,250.0
n62,n76,52.6,4.150e-76,275.0
n62,n77,51.9,2.060e-75,272.0
n62,n78,64.6,3.860e-98,348.0
n62,n79,34.4,6.700e-34,134.0
n62,n8,62.7,1.780e-95,339.0
n62,n80,62.4,1.370e-95,339.0
n62,n81,78.2,1.320e-122,429.0
n62,n82,32.6,1.400e-31,127.0
n62,n83,51.2,7.320e-73,264.0
n62,n86,49.1,7.090e-68,247.0
n62,n87,69.6,8.870e-103,363.0
n62,n88,47.3,8.110e-64,234.0
n62,n89,47.7,1.580e-67,246.0
n62,n9,64.8,8.420e-100,354.0
n63,n67,30.3,6.740e-24,101.0
n63,n7,30.7,5.900e-26,108.0
n63,n76,30.4,7.960e-25,104.0
n63,n77,30.1,1.770e-24,103.0
n63,n78,30.7,1.040e-24,104.0
n63,n8,31.1,5.660e-25,105.0
n63,n80,30.8,2.100e-25,106.0
n63,n82,32.1,3.030e-24,102.0
n64,n66,50.9,1.590e-72,263.0
n64,n67,31.5,2.180e-29,119.0
n64,n68,51.5,3.790e-74,268.0
n64,n69,53.9,1.140e-78,283.0
n64,n7,50.2,2.290e-70,256.0
n64,n70,48.3,6.270e-69,251.0
n64,n71,44.0,3.010e-63,232.0
n64,n72,63.5,7.860e-96,340.0
n64,n73,57.3,3.910e-87,311.0
n64,n74,66.7,2.440e-97,345.0
n64,n75,49.2,1.500e-62,230.0
n64,n76,49.3,7.400e-70,254.0
n64,n77,50.8,3.210e-73,265.0
n64,n78,61.9,1.340e-95,339.0
n64,n79,32.2,2.410e-28,116.0
n64,n8,65.1,1.120e-97,346.0
n64,n80,64.7,1.870e-97,346.0
n64,n81,73.5,3.170e-113,398.0
n64,n82,32.9,1.050e-31,127.0
n64,n83,50.2,3.800e-66,242.0
n64,n86,45.5,1.110e-65,240.0
n64,n87,63.3,8.130e-93,330.0
n64,n88,49.2,1.000e-66,243.0
n64,n89,47.5,8.470e-66,240.0
n64,n9,67.7,2.450e-99,352.0
n66,n67,39.3,3.680e-44,169.0
n66,n68,92.1,1.180e-167,579.0
n66,n69,46.2,6.250e-60,221.0
n66,n7,85.8,2.470e-157,545.0
n66,n70,49.8,4.310e-77,278.0
n66,n71,55.4,3.390e-98,348.0
n66,n72,44.1,3.310e-69,252.0
n66,n73,46.6,2.010e-66,243.0
n66,n74,47.8,9.930e-74,267.0
n66,n75,50.2,1.260e-68,250.0
n66,n76,78.3,8.250e-137,476.0
n66,n77,82.9,5.890e-151,523.0
n66,n78,49.0,1.060e-75,273.0
n66,n79,32.6,5.330e-35,138.0
n66,n8,49.8,1.380e-71,260.0
n66,n80,46.5,2.210e-73,266.0
n66,n81,50.9,2.360e-75,272.0
n66,n82,35.4,4.810e-44,168.0
n66,n83,37.2,2.390e-43,166.0
n66,n86,59.8,2.200e-97,346.0
n66,n87,42.3,4.620e-63,231.0
n66,n88,41.9,2.080e-55,206.0
n66,n89,61.1,6.160e-108,381.0
n66,n9,42.0,3.130e-62,229.0
n67,n68,39.3,8.990e-45,171.0
n67,n69,35.1,1.350e-32,131.0
n67,n7,39.0,7.420e-45,171.0
n67,n70,36.6,6.880e-45,171.0
n67,n71,35.6,6.230e-46,175.0
n67,n73,30.3,2.300e-32,130.0
n67,n74,35.0,8.730e-32,128.0
n67,n75,37.6,1.820e-37,147.0
n67,n76,35.7,2.450e-42,163.0
n67,n77,37.3,4.930e-43,165.0
n67,n78,32.1,1.940e-31,127.0
n67,n79,33.9,1.700e-35,140.0
n67,n8,34.6,1.070e-31,127.0
n67,n80,34.8,3.670e-30,122.0
n67,n81,32.0,1.490e-31,127.0
n67,n82,60.8,4.960e-136,474.0
n67,n83,32.5,2.810e-30,123.0
n67,n86,37.5,4.460e-44,169.0
n67,n87,34.9,1.140e-31,127.0
n67,n89,39.8,4.040e-45,172.0
n67,n9,35.8,4.700e-34,135.0
n68,n69,47.7,1.140e-61,227.0
n68,n7,88.4,2.160e-161,558.0
n68,n70,52.0,3.900e-78,282.0
n68,n71,54.5,4.430e-98,348.0
n68,n72,46.2,1.750e-70,256.0
n68,n73,45.2,3.090e-67,245.0
n68,n74,49.5,6.220e-76,274.0
n68,n75,51.9,5.100e-70,255.0
n68,n76,76.6,1.660e-137,479.0
n68,n77,84.5,3.690e-153,531.0
n68,n78,48.5,6.220e-76,274.0
n68,n79,31.5,5.330e-35,138.0
n68,n8,51.3,1.330e-74,270.0
n68,n80,49.0,7.350e-77,277.0
n68,n81,52.8,2.140e-76,276.0
n68,n82,36.2,7.420e-45,171.0
n68,n83,36.8,1.070e-43,167.0
n68,n86,59.8,1.170e-98,350.0
n68,n87,42.5,2.710e-63,232.0
n68,n88,43.8,3.790e-57,212.0
n68,n89,60.7,6.160e-108,381.0
n68,n9,42.9,5.700e-64,235.0
n69,n7,46.1,1.140e-61,227.0
n69,n70,47.8,4.400e-76,275.0
n69,n71,43.0,2.340e-61,226.0
n69,n72,47.6,1.620e-70,256.0
n69,n73,44.3,1.290e-59,220.0
n69,n74,55.0,3.250e-87,312.0
n69,n75,45.8,1.570e-65,240.0
n69,n76,42.9,7.540e-60,221.0
n69,n77,46.5,1.370e-61,226.0
n69,n78,49.5,2.850e-75,272.0
n69,n79,33.2,1.390e-29,120.0
n69,n8,58.5,3.980e-87,311.0
n69,n80,57.2,2.030e-89,319.0
n69,n81,56.2,3.040e-85,305.0
n69,n82,33.5,4.310e-31,125.0
n69,n83,40.2,1.580e-49,186.0
n69,n86,46.4,1.730e-64,236.0
n69,n87,51.6,4.260e-71,258.0
n69,n88,56.6,4.240e-87,311.0
n69,n89,46.4,4.000e-61,225.0
n69,n9,51.1,1.110e-75,273.0
n7,n70,50.9,5.090e-78,281.0
n7,n71,53.5,7.070e-96,341.0
n7,n72,45.1,2.290e-70,256.0
n7,n73,44.3,3.540e-63,232.0
n7,n74,49.1,7.600e-74,267.0
n7,n75,48.9,1.030e-70,257.0
n7,n76,76.8,3.700e-137,478.0
n7,n77,85.9,2.310e-155,538.0
n7,n78,48.2,9.930e-74,267.0
n7,n79,31.9,1.960e-37,146.0
n7,n8,51.5,3.770e-73,265.0
n7,n80,48.7,8.980e-75,270.0
n7,n81,46.6,9.300e-72,260.0
n7,n82,36.5,4.810e-44,168.0
n7,n83,38.0,1.770e-46,176.0
n7,n86,57.9,1.860e-96,342.0
n7,n87,42.4,1.350e-62,230.0
n7,n88,42.6,1.030e-54,204.0
n7,n89,61.1,5.570e-109,384.0
n7,n9,43.4,2.710e-63,232.0
n70,n71,47.9,3.650e-73,265.0
n70,n72,43.5,3.100e-64,235.0
n70,n73,43.3,6.900e-64,234.0
n70,n74,49.0,2.290e-75,272.0
n70,n75,47.3,5.270e-72,261.0
n70,n76,49.6,1.940e-74,269.0
n70,n77,47.5,9.280e-77,277.0
n70,n78,46.7,2.000e-71,259.0
n70,n79,33.6,1.270e-33,134.0
n70,n8,49.1,1.470e-73,266.0
n70,n80,48.3,2.700e-76,275.0
n70,n81,47.8,1.810e-72,263.0
n70,n82,33.2,1.400e-40,157.0
n70,n83,41.7,1.490e-50,190.0
n70,n86,47.5,1.530e-71,260.0
n70,n87,43.0,4.940e-62,228.0
n70,n88,46.2,2.450e-69,252.0
n70,n89,47.2,2.290e-75,272.0
n70,n9,46.9,6.720e-73,264.0
n71,n72,40.3,5.560e-61,225.0
n71,n73,43.2,1.120e-61,227.0
n71,n74,44.9,5.550e-69,251.0
n71,n75,49.5,3.240e-77,278.0
n71,n76,53.9,1.500e-90,323.0
n71,n77,55.5,4.350e-98,348.0
n71,n78,41.8,1.200e-63,233.0
n71,n8,46.2,7.810e-67,244.0
n71,n80,44.4,2.110e-68,249.0
n71,n81,48.9,1.050e-67,247.0
n71,n82,34.9,1.240e-44,170.0
n71,n83,38.3,3.620e-44,169.0
n71,n86,86.4,4.290e-146,507.0
n71,n87,37.5,8.310e-57,211.0
n71,n88,44.6,2.670e-55,206.0
n71,n89,55.9,3.020e-99,352.0
n71,n9,41.7,2.560e-56,209.0
n72,n73,55.9,1.240e-87,313.0
n72,n74,61.5,4.410e-101,358.0
n72,n75,43.5,5.820e-61,225.0
n72,n76,45.9,1.810e-70,256.0
n72,n77,44.8,3.400e-69,252.0
n72,n78,60.4,3.730e-100,355.0
n72,n8,60.8,1.160e-94,336.0
n72,n80,58.4,1.420e-99,353.0
n72,n81,61.7,4.260e-104,368.0
n72,n82,31.2,7.180e-27,111.0
n72,n83,50.2,5.610e-72,261.0
n72,n86,40.9,6.440e-60,221.0
n72,n87,59.4,5.220e-94,334.0
n72,n88,42.9,2.700e-58,216.0
n72,n89,41.0,8.120e-63,231.0
n72,n9,54.8,3.210e-91,325.0
n73,n74,54.5,1.810e-83,299.0
n73,n75,45.0,7.890e-63,231.0
n73,n76,45.5,2.080e-63,233.0
n73,n77,44.8,3.420e-66,242.0
n73,n78,54.1,1.750e-86,309.0
n73,n8,53.2,2.590e-78,282.0
n73,n80,50.3,8.390e-81,290.0
n73,n81,57.3,1.570e-95,339.0
n73,n82,33.3,6.510e-33,131.0
n73,n83,53.8,3.200e-72,262.0
n73,n86,46.5,3.200e-64,235.0
n73,n87,52.7,1.480e-85,306.0
n73,n88,41.9,9.340e-56,207.0
n73,n89,43.2,6.470e-57,211.0
n73,n9,55.2,2.540e-88,315.0
n74,n75,47.9,2.230e-67,246.0
n74,n76,45.7,2.380e-69,252.0
n74,n77,47.3,6.050e-73,264.0
n74,n78,57.2,2.070e-89,319.0
n74,n79,33.2,3.150e-29,119.0
n74,n8,78.6,1.110e-121,426.0
n74,n80,75.8,4.270e-127,444.0
n74,n81,61.8,2.360e-101,359.0
n74,n82,36.2,3.840e-35,139.0
n74,n83,47.4,2.460e-66,242.0
n74,n86,46.7,9.670e-71,257.0
n74,n87,58.1,3.200e-90,322.0
n74,n88,50.0,1.820e-69,253.0
n74,n89,47.2,5.480e-74,268.0
n74,n9,57.2,1.940e-88,316.0
n75,n76,49.6,6.800e-69,251.0
n75,n77,49.8,1.520e-68,250.0
n75,n78,46.4,1.620e-62,230.0
n75,n79,35.2,1.690e-35,140.0
n75,n8,49.2,8.640e-66,240.0
n75,n80,48.9,6.800e-69,251.0
n75,n81,49.4,4.410e-68,248.0
n75,n82,34.1,2.440e-34,136.0
n75,n83,38.1,6.850e-45,171.0
n75,n86,54.9,9.800e-76,273.0
n75,n87,44.7,4.560e-65,238.0
n75,n88,40.0,2.270e-56,209.0
n75,n89,55.0,1.320e-72,263.0
n75,n9,48.4,9.720e-64,234.0
n76,n77,79.9,3.850e-142,494.0
n76,n78,48.0,2.080e-71,259.0
n76,n79,31.4,2.410e-35,139.0
n76,n8,49.6,4.730e-72,261.0
n76,n80,49.3,1.220e-71,260.0
n76,n81,46.3,2.230e-73,266.0
n76,n82,34.9,4.100e-43,165.0
n76,n83,38.0,8.820e-46,174.0
n76,n86,55.6,2.620e-90,322.0
n76,n87,41.9,1.150e-61,227.0
n76,n88,43.3,4.220e-56,208.0
n76,n89,59.2,2.000e-106,376.0
n76,n9,43.2,5.700e-64,235.0
n77,n78,45.2,1.140e-69,253.0
n77,n79,32.8,2.570e-37,146.0
n77,n8,50.0,6.180e-72,261.0
n77,n80,45.9,6.480e-73,264.0
n77,n81,49.8,4.490e-74,268.0
n77,n82,35.6,2.840e-44,169.0
n77,n83,38.6,1.960e-45,173.0
n77,n86,59.0,2.210e-97,346.0
n77,n87,42.2,1.890e-64,236.0
n77,n88,42.1,3.570e-55,205.0
n77,n89,63.2,3.510e-111,391.0
n77,n9,41.3,1.070e-62,230.0
n78,n79,32.6,1.360e-27,114.0
n78,n8,60.0,1.320e-90,323.0
n78,n80,56.7,5.430e-93,331.0
n78,n81,60.2,4.150e-101,358.0
n78,n82,30.5,1.660e-33,133.0
n78,n83,46.9,8.180e-65,237.0
n78,n86,47.2,7.400e-66,241.0
n78,n87,54.8,3.530e-84,302.0
n78,n88,45.0,2.460e-61,226.0
n78,n89,42.5,1.650e-65,240.0
n78,n9,57.0,2.300e-89,319.0
n79,n8,34.3,6.250e-32,128.0
n79,n80,34.7,1.780e-32,130.0
n79,n81,32.2,1.840e-29,120.0
n79,n82,32.8,1.040e-32,131.0
n79,n83,30.1,1.780e-24,103.0
n79,n86,31.6,2.320e-32,129.0
n79,n88,31.5,2.100e-25,106.0
n79,n89,33.9,4.520e-36,142.0
n79,n9,32.5,2.420e-30,123.0
n8,n80,96.9,1.260e-149,519.0
n8,n81,63.5,2.250e-98,349.0
n8,n82,33.5,1.070e-31,127.0
n8,n83,48.3,8.940e-63,230.0
n8,n86,48.9,1.680e-69,253.0
n8,n87,59.1,9.810e-86,307.0
n8,n88,50.0,1.050e-71,260.0
n8,n89,49.4,1.160e-70,257.0
n8,n9,59.5,3.600e-88,315.0
n80,n81,60.1,3.270e-101,358.0
n80,n82,33.7,1.770e-30,123.0
n80,n83,47.1,1.170e-66,243.0
n80,n86,48.4,1.750e-70,256.0
n80,n87,56.1,1.570e-87,313.0
n80,n88,48.1,1.990e-74,269.0
n80,n89,45.7,7.840e-71,257.0
n80,n9,54.9,2.300e-89,319.0
n81,n82,34.3,9.330e-35,138.0
n81,n83,50.9,2.970e-73,265.0
n81,n86,49.6,4.010e-70,255.0
n81,n87,65.3,6.550e-105,371.0
n81,n88,50.4,1.290e-68,250.0
n81,n89,49.5,7.560e-69,251.0
n81,n9,62.2,1.030e-105,373.0
n82,n83,31.7,8.120e-30,121.0
n82,n86,35.9,1.020e-40,158.0
n82,n87,35.2,4.600e-33,132.0
n82,n88,30.9,3.770e-27,112.0
n82,n89,39.3,3.630e-46,176.0
n82,n9,33.9,2.950e-36,143.0
n83,n86,35.8,2.900e-42,163.0
n83,n87,48.0,7.100e-65,238.0
n83,n88,35.7,8.450e-42,161.0
n83,n89,38.5,3.100e-44,169.0
n83,n9,48.1,1.550e-69,253.0
n84,n85,31.7,6.200e-16,75.0
n86,n87,43.1,1.820e-58,216.0
n86,n88,45.7,2.010e-57,213.0
n86,n89,59.1,6.830e-98,347.0
n86,n9,42.9,1.960e-56,210.0
n87,n88,44.1,2.660e-60,222.0
n87,n89,41.2,5.920e-60,221.0
n87,n9,56.6,6.460e-92,327.0
n88,n89,43.1,2.150e-54,203.0
n88,n9,47.7,5.700e-64,235.0
n89,n9,46.6,2.640e-69,252.0
n91,n92,43.3,3.010e-75,272.0
n91,n93,33.5,1.010e-46,178.0
n91,n94,48.7,6.730e-67,245.0
n91,n95,49.5,1.040e-67,247.0
n92,n93,34.4,2.220e-46,176.0
n92,n94,59.9,2.500e-90,322.0
n92,n95,60.6,2.950e-91,325.0
n93,n94,36.7,1.720e-38,150.0
n93,n95,37.1,4.530e-39,152.0
n94,n95,98.1,1.990e-150,522.0
n96,n97,30.2,5.940e-12,62.0
n97,n98,33.3,2.350e-10,56.0
