node_a,node_b,pct_id,evalue,bits,acc_a,acc_b,component_id
v005,v079,32.3,1.840e-29,120.0,ACY95991.1,WP_101893509.1,C001
v005,v080,60.1,7.530e-98,347.0,ACY95991.1,WP_104613137.1,C001
v005,v081,63.4,2.340e-104,369.0,ACY95991.1,WP_107095481.1,C001
v005,v082,33.9,2.560e-34,136.0,ACY95991.1,WP_111881932,C001
v005,v083,53.6,6.430e-78,281.0,ACY95991.1,WP_117215036.1,C001
v005,v086,49.5,6.230e-67,244.0,ACY95991.1,Ipet,C001
v005,v087,61.1,1.440e-98,349.0,ACY95991.1,XCO66867,C001
v005,v088,43.7,2.620e-60,222.0,ACY95991.1,XDS72785.1,C001
v005,v089,44.7,3.660e-65,238.0,ACY95991.1,ACC95208.1,C001
v006,v007,48.3,3.060e-72,262.0,D1A9G5,ADK73612,C001
v006,v008,61.2,8.860e-95,337.0,D1A9G5,ADM47605.1,C001
v006,v009,58.1,3.040e-96,342.0,D1A9G5,E8U721,C001
v006,v010,60.3,7.020e-92,327.0,D1A9G5,E9LVH7,C001
v006,v011,61.5,2.330e-95,339.0,D1A9G5,ADV92526.1,C001
v006,v012,61.1,3.970e-95,338.0,D1A9G5,ADV92571,C001
v006,v013,61.1,1.160e-94,336.0,D1A9G5,E9LVI0_THEFU,C001
v006,v014,59.8,1.040e-97,347.0,D1A9G5,JN129499.1,C001
v006,v015,60.1,5.760e-98,347.0,D1A9G5,JN129500.1,C001
v006,v016,64.1,9.460e-97,343.0,D1A9G5,H6WX58,C001
v006,v018,47.6,8.900e-72,260.0,D1A9G5,A0A0G3BI90_9BURK,C001
v006,v019,46.1,1.330e-67,247.0,D1A9G5,KU695573,C001
v006,v020,42.3,2.130e-57,213.0,D1A9G5,A0A1Z2SIQ1_VIBGA,C001
v006,v021,50.4,8.330e-70,254.0,D1A9G5,BAB86909,C001
v006,v022,62.0,4.480e-103,364.0,D1A9G5,BAI99230,C001
v006,v023,60.8,8.020e-100,354.0,D1A9G5,F7IX06,C001
v006,v024,58.0,1.900e-98,349.0,D1A9G5,W0TJ64,C001
v006,v025,59.4,2.860e-97,345.0,D1A9G5,AJ810119,C001
v006,v026,61.1,1.150e-94,336.0,D1A9G5,E5BBQ3_THEFU,C001
v006,v027,62.0,4.480e-103,364.0,D1A9G5,D4Q9N1,C001
v006,v028,55.1,2.800e-86,309.0,D1A9G5,DAC80635,C001
v006,v029,60.1,7.980e-98,347.0,D1A9G5,E5BBQ2,C001
v006,v030,61.5,2.330e-95,339.0,D1A9G5,E9LVH8,C001
v006,v031,61.1,3.970e-95,338.0,D1A9G5,E9LVH9,C001
v006,v032,55.6,1.120e-90,323.0,D1A9G5,EGD44994.1,C001
v006,v033,56.9,3.720e-86,308.0,D1A9G5,G9BY57,C001
v006,v034,56.9,5.370e-85,304.0,D1A9G5,GBD22443,C001
v006,v036,50.2,4.570e-68,248.0,D1A9G5,R4YKL9_OLEAN,C001
v006,v041,46.9,7.210e-64,234.0,D1A9G5,ODU60407.1,C001
v006,v042,48.7,3.060e-72,262.0,D1A9G5,A0A1F4JXW8,C001
v006,v043,45.0,7.570e-55,204.0,D1A9G5,P19833,C001
v006,v044,60.1,5.760e-98,347.0,D1A9G5,Q47RJ6_THEFY,C001
v006,v045,59.8,1.040e-97,347.0,D1A9G5,Q47RJ7_THEFY,C001
v006,v046,60.1,5.760e-98,347.0,D1A9G5,Q6A0I4,C001
v006,v047,50.4,8.330e-70,254.0,D1A9G5,Q8RR62,C001
v006,v051,52.3,1.370e-72,263.0,D1A9G5,RLU00646.1,C001
v006,v052,70.3,1.400e-108,382.0,D1A9G5,SAY37579.1,C001
v006,v053,70.3,2.810e-109,385.0,D1A9G5,SAY37582.1,C001
v006,v054,64.6,8.460e-98,347.0,D1A9G5,SAY37583.1,C001
v006,v055,59.3,2.290e-87,312.0,D1A9G5,SAY37584.1,C001
v006,v056,59.9,7.870e-88,314.0,D1A9G5,SAY37587.1,C001
v006,v057,59.9,7.870e-88,314.0,D1A9G5,SAY37589.1,C001
v006,v058,59.0,6.550e-91,324.0,D1A9G5,SHM40309.1,C001
v006,v059,44.4,1.800e-64,236.0,D1A9G5,SUD16364.1,C001
v006,v060,48.1,4.730e-65,238.0,D1A9G5,OK558824,C001
v006,v061,45.2,1.380e-64,236.0,D1A9G5,OK558825,C001
v006,v062,69.0,2.260e-106,375.0,D1A9G5,WAU86704.1,C001
v006,v064,68.4,2.440e-105,372.0,D1A9G5,WOR09923,C001
v006,v066,48.7,3.610e-73,265.0,D1A9G5,A0A031MKR8,C001
v006,v067,34.2,2.620e-31,126.0,D1A9G5,WP_039353427,C001
v006,v068,50.8,3.860e-75,272.0,D1A9G5,A0A078MGG8,C001
v006,v069,50.0,1.570e-73,266.0,D1A9G5,WP_058088494.1,C001
v006,v070,53.9,2.700e-76,275.0,D1A9G5,WP_062195544.1,C001
v006,v071,46.7,8.620e-67,244.0,D1A9G5,WP_068824797.1,C001
v006,v072,61.5,5.910e-100,354.0,D1A9G5,WP_078759821.1,C001
v006,v073,57.6,1.510e-95,339.0,D1A9G5,WP_082414832.1,C001
v006,v074,58.4,6.330e-94,334.0,D1A9G5,WP_083947829.1,C001
v006,v075,45.4,2.500e-63,232.0,D1A9G5,WP_085749238.1,C001
v006,v076,47.5,4.420e-71,258.0,D1A9G5,A0A1H6AD45,C001
v006,v077,49.7,6.580e-75,271.0,D1A9G5,WP_090538641.1,C001
v006,v078,58.8,4.850e-94,334.0,D1A9G5,WP_093412886.1,C001
v006,v080,59.8,2.860e-97,345.0,D1A9G5,WP_104613137.1,C001
v006,v081,66.7,4.360e-111,391.0,D1A9G5,WP_107095481.1,C001
v006,v082,34.7,7.360e-34,134.0,D1A9G5,WP_111881932,C001
v006,v083,54.2,1.420e-77,280.0,D1A9G5,WP_117215036.1,C001
v006,v086,49.3,2.530e-68,249.0,D1A9G5,Ipet,C001
v006,v087,61.1,9.030e-101,357.0,D1A9G5,XCO66867,C001
v006,v088,46.6,5.100e-64,235.0,D1A9G5,XDS72785.1,C001
v006,v089,46.0,1.130e-66,243.0,D1A9G5,ACC95208.1,C001
v007,v008,51.5,3.270e-73,265.0,ADK73612,ADM47605.1,C001
v007,v009,43.4,2.710e-63,232.0,ADK73612,E8U721,C001
v007,v010,51.5,5.590e-73,264.0,ADK73612,E9LVH7,C001
v007,v011,52.2,1.330e-74,270.0,ADK73612,ADV92526.1,C001
v007,v012,51.9,1.020e-74,270.0,ADK73612,ADV92571,C001
v007,v013,51.5,4.280e-73,265.0,ADK73612,E9LVI0_THEFU,C001
v007,v014,49.0,3.650e-76,275.0,ADK73612,JN129499.1,C001
v007,v015,49.4,2.780e-76,275.0,ADK73612,JN129500.1,C001
v007,v016,50.0,1.050e-71,260.0,ADK73612,H6WX58,C001
v007,v018,49.3,3.360e-82,295.0,ADK73612,A0A0G3BI90_9BURK,C001
v007,v019,74.4,1.410e-136,476.0,ADK73612,KU695573,C001
v007,v020,54.3,6.760e-91,324.0,ADK73612,A0A1Z2SIQ1_VIBGA,C001
v007,v021,49.7,6.880e-75,271.0,ADK73612,BAB86909,C001
v007,v022,47.0,8.240e-73,264.0,ADK73612,BAI99230,C001
v007,v023,47.8,1.680e-73,266.0,ADK73612,F7IX06,C001
v007,v024,48.9,4.170e-72,262.0,ADK73612,W0TJ64,C001
v007,v025,48.7,8.100e-76,274.0,ADK73612,AJ810119,C001
v007,v026,51.5,1.460e-73,266.0,ADK73612,E5BBQ3_THEFU,C001
v007,v027,47.0,8.240e-73,264.0,ADK73612,D4Q9N1,C001
v007,v028,40.6,7.940e-57,211.0,ADK73612,DAC80635,C001
v007,v029,49.0,1.060e-75,273.0,ADK73612,E5BBQ2,C001
v007,v030,52.2,1.330e-74,270.0,ADK73612,E9LVH8,C001
v007,v031,51.9,1.020e-74,270.0,ADK73612,E9LVH9,C001
v007,v032,44.3,4.980e-62,228.0,ADK73612,EGD44994.1,C001
v007,v033,46.6,4.630e-68,248.0,ADK73612,G9BY57,C001
v007,v034,44.5,6.920e-64,234.0,ADK73612,GBD22443,C001
v007,v036,55.5,4.570e-103,364.0,ADK73612,R4YKL9_OLEAN,C001
v007,v041,46.8,7.120e-72,261.0,ADK73612,ODU60407.1,C001
v007,v042,53.5,1.250e-84,303.0,ADK73612,A0A1F4JXW8,C001
v007,v043,42.6,2.710e-63,232.0,ADK73612,P19833,C001
v007,v044,49.4,2.780e-76,275.0,ADK73612,Q47RJ6_THEFY,C001
v007,v045,49.0,3.650e-76,275.0,ADK73612,Q47RJ7_THEFY,C001
v007,v046,49.4,2.780e-76,275.0,ADK73612,Q6A0I4,C001
v007,v047,49.7,6.880e-75,271.0,ADK73612,Q8RR62,C001
v007,v050,32.7,6.620e-37,144.0,ADK73612,RLT92980.1,C001
v007,v051,56.6,2.190e-100,356.0,ADK73612,RLU00646.1,C001
v007,v052,49.4,5.190e-71,258.0,ADK73612,SAY37579.1,C001
v007,v053,48.5,1.970e-70,256.0,ADK73612,SAY37582.1,C001
v007,v054,48.1,5.350e-68,248.0,ADK73612,SAY37583.1,C001
v007,v055,47.7,1.400e-68,250.0,ADK73612,SAY37584.1,C001
v007,v056,48.5,2.150e-69,252.0,ADK73612,SAY37587.1,C001
v007,v057,48.1,2.150e-69,252.0,ADK73612,SAY37589.1,C001
v007,v058,41.8,5.240e-59,218.0,ADK73612,SHM40309.1,C001
v007,v059,53.0,7.710e-95,337.0,ADK73612,SUD16364.1,C001
v007,v060,64.6,1.320e-118,416.0,ADK73612,OK558824,C001
v007,v061,65.9,1.970e-122,429.0,ADK73612,OK558825,C001
v007,v062,52.3,3.180e-76,275.0,ADK73612,WAU86704.1,C001
v007,v063,30.7,5.510e-26,108.0,ADK73612,Ipet,C001
v007,v064,50.2,1.950e-70,256.0,ADK73612,WOR09923,C001
v007,v066,85.8,2.470e-157,545.0,ADK73612,A0A031MKR8,C001
v007,v067,39.0,7.420e-45,171.0,ADK73612,WP_039353427,C001
v007,v068,88.4,2.160e-161,558.0,ADK73612,A0A078MGG8,C001
v007,v069,46.5,1.620e-62,230.0,ADK73612,WP_058088494.1,C001
v007,v070,50.9,5.090e-78,281.0,ADK73612,WP_062195544.1,C001
v007,v071,53.5,6.950e-96,341.0,ADK73612,WP_068824797.1,C001
v007,v072,45.1,2.290e-70,256.0,ADK73612,WP_078759821.1,C001
v007,v073,44.3,3.540e-63,232.0,ADK73612,WP_082414832.1,C001
v007,v074,49.1,7.150e-74,267.0,ADK73612,WP_083947829.1,C001
v007,v075,48.9,9.500e-71,257.0,ADK73612,WP_085749238.1,C001
v007,v076,76.8,3.700e-137,478.0,ADK73612,A0A1H6AD45,C001
v007,v077,85.9,2.310e-155,538.0,ADK73612,WP_090538641.1,C001
v007,v078,48.2,9.640e-74,267.0,ADK73612,WP_093412886.1,C001
v007,v079,31.9,1.830e-37,146.0,ADK73612,WP_101893509.1,C001
v007,v080,48.7,8.950e-75,270.0,ADK73612,WP_104613137.1,C001
v007,v081,46.6,9.300e-72,260.0,ADK73612,WP_107095481.1,C001
v007,v082,36.5,4.810e-44,168.0,ADK73612,WP_111881932,C001
v007,v083,38.0,1.770e-46,176.0,ADK73612,WP_117215036.1,C001
v007,v086,57.9,1.680e-96,342.0,ADK73612,Ipet,C001
v007,v087,42.4,1.270e-62,230.0,ADK73612,XCO66867,C001
v007,v088,42.6,4.330e-55,205.0,ADK73612,XDS72785.1,C001
v007,v089,61.1,5.570e-109,384.0,ADK73612,ACC95208.1,C001
v008,v009,59.5,3.600e-88,315.0,ADM47605.1,E8U721,C001
v008,v010,97.3,3.430e-147,511.0,ADM47605.1,E9LVH7,C001
v008,v011,98.9,2.290e-151,525.0,ADM47605.1,ADV92526.1,C001
v008,v012,92.7,5.120e-143,497.0,ADM47605.1,ADV92571,C001
v008,v013,97.3,1.260e-149,519.0,ADM47605.1,E9LVI0_THEFU,C001
v008,v014,92.7,1.760e-143,498.0,ADM47605.1,JN129499.1,C001
v008,v015,98.9,7.880e-152,526.0,ADM47605.1,JN129500.1,C001
v008,v016,74.3,3.690e-117,411.0,ADM47605.1,H6WX58,C001
v008,v017,33.3,4.510e-06,42.0,ADM47605.1,AGT96415,C001
v008,v018,51.9,5.400e-76,274.0,ADM47605.1,A0A0G3BI90_9BURK,C001
v008,v019,45.8,1.090e-68,250.0,ADM47605.1,KU695573,C001
v008,v020,48.5,1.920e-65,239.0,ADM47605.1,A0A1Z2SIQ1_VIBGA,C001
v008,v021,51.8,7.070e-68,247.0,ADM47605.1,BAB86909,C001
v008,v022,82.8,1.000e-130,456.0,ADM47605.1,BAI99230,C001
v008,v023,82.1,7.180e-129,450.0,ADM47605.1,F7IX06,C001
v008,v024,64.9,1.840e-100,356.0,ADM47605.1,W0TJ64,C001
v008,v025,92.0,1.490e-142,495.0,ADM47605.1,AJ810119,C001
v008,v026,98.9,1.340e-151,525.0,ADM47605.1,E5BBQ3_THEFU,C001
v008,v027,82.8,1.000e-130,456.0,ADM47605.1,D4Q9N1,C001
v008,v028,55.6,5.040e-82,294.0,ADM47605.1,DAC80635,C001
v008,v029,93.9,1.880e-145,505.0,ADM47605.1,E5BBQ2,C001
v008,v030,98.9,2.290e-151,525.0,ADM47605.1,E9LVH8,C001
v008,v031,92.7,5.120e-143,497.0,ADM47605.1,E9LVH9,C001
v008,v032,50.6,2.050e-75,272.0,ADM47605.1,EGD44994.1,C001
v008,v033,60.7,3.370e-86,308.0,ADM47605.1,G9BY57,C001
v008,v034,60.3,2.190e-85,305.0,ADM47605.1,GBD22443,C001
v008,v036,48.1,2.680e-67,245.0,ADM47605.1,R4YKL9_OLEAN,C001
v008,v040,30.5,1.070e-23,101.0,ADM47605.1,MEC8523093.1,C001
v008,v041,48.3,1.740e-66,243.0,ADM47605.1,ODU60407.1,C001
v008,v042,50.9,1.420e-76,276.0,ADM47605.1,A0A1F4JXW8,C001
v008,v043,43.9,4.450e-54,201.0,ADM47605.1,P19833,C001
v008,v044,98.9,7.880e-152,526.0,ADM47605.1,Q47RJ6_THEFY,C001
v008,v045,92.7,1.760e-143,498.0,ADM47605.1,Q47RJ7_THEFY,C001
v008,v046,98.9,7.880e-152,526.0,ADM47605.1,Q6A0I4,C001
v008,v047,51.8,7.070e-68,247.0,ADM47605.1,Q8RR62,C001
v008,v050,33.7,3.000e-34,136.0,ADM47605.1,RLT92980.1,C001
v008,v051,52.6,1.240e-72,263.0,ADM47605.1,RLU00646.1,C001
v008,v052,67.3,7.480e-102,360.0,ADM47605.1,SAY37579.1,C001
v008,v053,67.6,1.670e-101,359.0,ADM47605.1,SAY37582.1,C001
v008,v054,64.5,6.480e-98,347.0,ADM47605.1,SAY37583.1,C001
v008,v055,54.6,2.150e-77,279.0,ADM47605.1,SAY37584.1,C001
v008,v056,54.6,5.660e-78,281.0,ADM47605.1,SAY37587.1,C001
v008,v057,55.3,1.940e-78,282.0,ADM47605.1,SAY37589.1,C001
v008,v058,54.0,8.330e-77,277.0,ADM47605.1,SHM40309.1,C001
v008,v059,47.7,1.210e-67,247.0,ADM47605.1,SUD16364.1,C001
v008,v060,47.4,3.510e-67,245.0,ADM47605.1,OK558824,C001
v008,v061,46.2,2.510e-65,239.0,ADM47605.1,OK558825,C001
v008,v062,62.7,1.780e-95,339.0,ADM47605.1,WAU86704.1,C001
v008,v063,31.1,5.660e-25,105.0,ADM47605.1,Ipet,C001
v008,v064,65.1,1.100e-97,346.0,ADM47605.1,WOR09923,C001
v008,v066,49.8,1.380e-71,260.0,ADM47605.1,A0A031MKR8,C001
v008,v067,34.6,1.070e-31,127.0,ADM47605.1,WP_039353427,C001
v008,v068,51.3,1.330e-74,270.0,ADM47605.1,A0A078MGG8,C001
v008,v069,58.5,3.980e-87,311.0,ADM47605.1,WP_058088494.1,C001
v008,v070,49.1,1.470e-73,266.0,ADM47605.1,WP_062195544.1,C001
v008,v071,46.2,7.810e-67,244.0,ADM47605.1,WP_068824797.1,C001
v008,v072,60.8,1.160e-94,336.0,ADM47605.1,WP_078759821.1,C001
v008,v073,53.2,2.590e-78,282.0,ADM47605.1,WP_082414832.1,C001
v008,v074,78.6,1.110e-121,426.0,ADM47605.1,WP_083947829.1,C001
v008,v075,49.2,7.040e-66,241.0,ADM47605.1,WP_085749238.1,C001
v008,v076,49.6,4.730e-72,261.0,ADM47605.1,A0A1H6AD45,C001
v008,v077,50.0,6.180e-72,261.0,ADM47605.1,WP_090538641.1,C001
v008,v078,60.0,1.320e-90,323.0,ADM47605.1,WP_093412886.1,C001
v008,v079,34.3,6.250e-32,128.0,ADM47605.1,WP_101893509.1,C001
v008,v080,96.9,1.260e-149,519.0,ADM47605.1,WP_104613137.1,C001
v008,v081,63.5,2.250e-98,349.0,ADM47605.1,WP_107095481.1,C001
v008,v082,33.5,1.070e-31,127.0,ADM47605.1,WP_111881932,C001
v008,v083,48.3,8.940e-63,230.0,ADM47605.1,WP_117215036.1,C001
v008,v086,48.9,1.680e-69,253.0,ADM47605.1,Ipet,C001
v008,v087,59.1,9.810e-86,307.0,ADM47605.1,XCO66867,C001
v008,v088,50.0,1.050e-71,260.0,ADM47605.1,XDS72785.1,C001
v008,v089,49.4,1.160e-70,257.0,ADM47605.1,ACC95208.1,C001
v009,v010,58.6,2.190e-85,305.0,E8U721,E9LVH7,C001
v009,v011,59.7,7.260e-89,317.0,E8U721,ADV92526.1,C001
v009,v012,59.3,5.750e-86,307.0,E8U721,ADV92571,C001
v009,v013,58.9,2.340e-87,312.0,E8U721,E9LVI0_THEFU,C001
v009,v014,53.5,7.390e-88,314.0,E8U721,JN129499.1,C001
v009,v015,55.6,6.820e-91,324.0,E8U721,JN129500.1,C001
v009,v016,58.9,1.790e-87,312.0,E8U721,H6WX58,C001
v009,v018,49.5,2.470e-75,272.0,E8U721,A0A0G3BI90_9BURK,C001
v009,v019,41.0,2.180e-60,223.0,E8U721,KU695573,C001
v009,v020,42.6,7.300e-53,198.0,E8U721,A0A1Z2SIQ1_VIBGA,C001
v009,v021,47.9,5.680e-69,251.0,E8U721,BAB86909,C001
v009,v022,57.0,1.040e-91,327.0,E8U721,BAI99230,C001
v009,v023,56.0,7.520e-90,320.0,E8U721,F7IX06,C001
v009,v024,52.8,1.350e-86,310.0,E8U721,W0TJ64,C001
v009,v025,55.3,7.060e-88,314.0,E8U721,AJ810119,C001
v009,v026,59.7,9.450e-89,317.0,E8U721,E5BBQ3_THEFU,C001
v009,v027,57.0,1.040e-91,327.0,E8U721,D4Q9N1,C001
v009,v028,55.0,7.140e-82,294.0,E8U721,DAC80635,C001
v009,v029,53.4,7.900e-90,320.0,E8U721,E5BBQ2,C001
v009,v030,59.7,7.260e-89,317.0,E8U721,E9LVH8,C001
v009,v031,59.3,5.750e-86,307.0,E8U721,E9LVH9,C001
v009,v032,49.8,3.790e-78,282.0,E8U721,EGD44994.1,C001
v009,v033,55.6,1.340e-83,300.0,E8U721,G9BY57,C001
v009,v034,53.4,9.950e-79,283.0,E8U721,GBD22443,C001
v009,v036,43.5,1.250e-63,233.0,E8U721,R4YKL9_OLEAN,C001
v009,v041,47.6,1.010e-65,240.0,E8U721,ODU60407.1,C001
v009,v042,49.5,6.070e-74,268.0,E8U721,A0A1F4JXW8,C001
v009,v043,36.1,3.360e-48,182.0,E8U721,P19833,C001
v009,v044,55.6,6.820e-91,324.0,E8U721,Q47RJ6_THEFY,C001
v009,v045,53.5,7.390e-88,314.0,E8U721,Q47RJ7_THEFY,C001
v009,v046,55.6,6.820e-91,324.0,E8U721,Q6A0I4,C001
v009,v047,47.9,5.680e-69,251.0,E8U721,Q8RR62,C001
v009,v050,32.6,2.200e-32,129.0,E8U721,RLT92980.1,C001
v009,v051,46.0,1.590e-66,243.0,E8U721,RLU00646.1,C001
v009,v052,59.8,4.080e-92,328.0,E8U721,SAY37579.1,C001
v009,v053,63.2,1.230e-96,343.0,E8U721,SAY37582.1,C001
v009,v054,62.0,1.070e-92,330.0,E8U721,SAY37583.1,C001
v009,v055,57.8,4.040e-84,301.0,E8U721,SAY37584.1,C001
v009,v056,59.3,7.370e-86,307.0,E8U721,SAY37587.1,C001
v009,v057,58.1,1.060e-84,303.0,E8U721,SAY37589.1,C001
v009,v058,49.3,8.890e-75,270.0,E8U721,SHM40309.1,C001
v009,v059,39.9,3.380e-58,215.0,E8U721,SUD16364.1,C001
v009,v060,44.4,6.970e-62,228.0,E8U721,OK558824,C001
v009,v061,42.9,1.560e-58,216.0,E8U721,OK558825,C001
v009,v062,64.8,7.030e-100,354.0,E8U721,WAU86704.1,C001
v009,v064,67.7,2.000e-99,352.0,E8U721,WOR09923,C001
v009,v066,42.0,3.130e-62,229.0,E8U721,A0A031MKR8,C001
v009,v067,36.2,3.200e-34,136.0,E8U721,WP_039353427,C001
v009,v068,42.9,5.700e-64,235.0,E8U721,A0A078MGG8,C001
v009,v069,51.1,9.800e-76,273.0,E8U721,WP_058088494.1,C001
v009,v070,47.3,1.250e-73,267.0,E8U721,WP_062195544.1,C001
v009,v071,41.7,2.420e-56,209.0,E8U721,WP_068824797.1,C001
v009,v072,54.8,3.160e-91,325.0,E8U721,WP_078759821.1,C001
v009,v073,55.2,2.440e-88,315.0,E8U721,WP_082414832.1,C001
v009,v074,57.2,1.750e-88,316.0,E8U721,WP_083947829.1,C001
v009,v075,48.4,8.610e-64,234.0,E8U721,WP_085749238.1,C001
v009,v076,43.2,5.500e-64,235.0,E8U721,A0A1H6AD45,C001
v009,v077,41.3,1.040e-62,230.0,E8U721,WP_090538641.1,C001
v009,v078,57.0,2.140e-89,319.0,E8U721,WP_093412886.1,C001
v009,v079,32.8,3.350e-31,126.0,E8U721,WP_101893509.1,C001
v009,v080,54.9,2.200e-89,319.0,E8U721,WP_104613137.1,C001
v009,v081,62.2,1.010e-105,373.0,E8U721,WP_107095481.1,C001
v009,v082,34.2,2.000e-36,143.0,E8U721,WP_111881932,C001
v009,v083,48.1,1.550e-69,253.0,E8U721,WP_117215036.1,C001
v009,v086,42.9,1.700e-56,210.0,E8U721,Ipet,C001
v009,v087,56.6,5.860e-92,327.0,E8U721,XCO66867,C001
v009,v088,47.7,5.100e-64,235.0,E8U721,XDS72785.1,C001
v009,v089,46.6,2.580e-69,252.0,E8U721,ACC95208.1,C001
v010,v011,98.5,7.380e-150,520.0,E9LVH7,ADV92526.1,C001
v010,v012,91.6,3.110e-140,488.0,E9LVH7,ADV92571,C001
v010,v013,96.2,7.630e-147,510.0,E9LVH7,E9LVI0_THEFU,C001
v010,v014,91.6,1.180e-139,486.0,E9LVH7,JN129499.1,C001
v010,v015,98.5,2.800e-149,518.0,E9LVH7,JN129500.1,C001
v010,v016,73.7,4.520e-115,404.0,E9LVH7,H6WX58,C001
v010,v018,51.3,7.790e-75,270.0,E9LVH7,A0A0G3BI90_9BURK,C001
v010,v019,46.1,1.740e-66,243.0,E9LVH7,KU695573,C001
v010,v020,48.7,4.290e-65,238.0,E9LVH7,A0A1Z2SIQ1_VIBGA,C001
v010,v021,52.0,7.070e-68,247.0,E9LVH7,BAB86909,C001
v010,v022,81.6,6.720e-127,443.0,E9LVH7,BAI99230,C001
v010,v023,80.8,4.810e-125,437.0,E9LVH7,F7IX06,C001
v010,v024,63.7,3.250e-97,345.0,E9LVH7,W0TJ64,C001
v010,v025,91.2,3.430e-139,484.0,E9LVH7,AJ810119,C001
v010,v026,97.7,3.090e-148,514.0,E9LVH7,E5BBQ3_THEFU,C001
v010,v027,81.6,6.720e-127,443.0,E9LVH7,D4Q9N1,C001
v010,v028,55.1,1.050e-79,287.0,E9LVH7,DAC80635,C001
v010,v029,93.1,4.330e-142,494.0,E9LVH7,E5BBQ2,C001
v010,v030,98.5,7.380e-150,520.0,E9LVH7,E9LVH8,C001
v010,v031,91.6,3.110e-140,488.0,E9LVH7,E9LVH9,C001
v010,v032,49.8,1.630e-72,263.0,E9LVH7,EGD44994.1,C001
v010,v033,59.7,1.420e-84,303.0,E9LVH7,G9BY57,C001
v010,v034,59.7,5.380e-84,301.0,E9LVH7,GBD22443,C001
v010,v036,48.5,2.680e-67,245.0,E9LVH7,R4YKL9_OLEAN,C001
v010,v040,30.0,4.490e-22,95.0,E9LVH7,MEC8523093.1,C001
v010,v041,48.0,5.600e-65,238.0,E9LVH7,ODU60407.1,C001
v010,v042,51.1,1.200e-75,273.0,E9LVH7,A0A1F4JXW8,C001
v010,v043,43.8,6.420e-53,198.0,E9LVH7,P19833,C001
v010,v044,98.5,2.800e-149,518.0,E9LVH7,Q47RJ6_THEFY,C001
v010,v045,91.6,1.180e-139,486.0,E9LVH7,Q47RJ7_THEFY,C001
v010,v046,98.5,2.800e-149,518.0,E9LVH7,Q6A0I4,C001
v010,v047,52.0,7.070e-68,247.0,E9LVH7,Q8RR62,C001
v010,v050,33.7,8.720e-34,134.0,E9LVH7,RLT92980.1,C001
v010,v051,52.6,1.240e-72,263.0,E9LVH7,RLU00646.1,C001
v010,v052,66.7,6.950e-100,354.0,E9LVH7,SAY37579.1,C001
v010,v053,67.3,5.320e-100,354.0,E9LVH7,SAY37582.1,C001
v010,v054,63.6,7.920e-96,340.0,E9LVH7,SAY37583.1,C001
v010,v055,53.8,1.540e-75,273.0,E9LVH7,SAY37584.1,C001
v010,v056,53.8,5.290e-76,274.0,E9LVH7,SAY37587.1,C001
v010,v057,54.5,1.820e-76,276.0,E9LVH7,SAY37589.1,C001
v010,v058,53.6,1.200e-75,273.0,E9LVH7,SHM40309.1,C001
v010,v059,48.3,4.580e-67,245.0,E9LVH7,SUD16364.1,C001
v010,v060,47.0,8.640e-66,240.0,E9LVH7,OK558824,C001
v010,v061,46.2,4.740e-64,235.0,E9LVH7,OK558825,C001
v010,v062,62.5,4.860e-93,331.0,E9LVH7,WAU86704.1,C001
v010,v063,30.2,6.920e-23,98.0,E9LVH7,Ipet,C001
v010,v064,64.7,7.860e-96,340.0,E9LVH7,WOR09923,C001
v010,v066,49.8,6.830e-71,257.0,E9LVH7,A0A031MKR8,C001
v010,v067,35.2,6.250e-32,128.0,E9LVH7,WP_039353427,C001
v010,v068,51.3,1.130e-73,267.0,E9LVH7,A0A078MGG8,C001
v010,v069,60.4,1.510e-86,309.0,E9LVH7,WP_058088494.1,C001
v010,v070,48.0,3.060e-71,258.0,E9LVH7,WP_062195544.1,C001
v010,v071,46.8,5.060e-66,241.0,E9LVH7,WP_068824797.1,C001
v010,v072,59.9,1.560e-91,326.0,E9LVH7,WP_078759821.1,C001
v010,v073,52.7,1.850e-76,276.0,E9LVH7,WP_082414832.1,C001
v010,v074,78.2,3.950e-119,418.0,E9LVH7,WP_083947829.1,C001
v010,v075,48.5,2.680e-65,239.0,E9LVH7,WP_085749238.1,C001
v010,v076,49.1,7.550e-70,254.0,E9LVH7,A0A1H6AD45,C001
v010,v077,50.0,3.060e-71,258.0,E9LVH7,WP_090538641.1,C001
v010,v078,59.8,2.500e-89,319.0,E9LVH7,WP_093412886.1,C001
v010,v079,34.0,1.820e-31,126.0,E9LVH7,WP_101893509.1,C001
v010,v080,96.2,2.900e-146,508.0,E9LVH7,WP_104613137.1,C001
v010,v081,62.8,8.010e-96,340.0,E9LVH7,WP_107095481.1,C001
v010,v082,34.2,1.390e-31,127.0,E9LVH7,WP_111881932,C001
v010,v083,48.7,7.570e-62,227.0,E9LVH7,WP_117215036.1,C001
v010,v086,49.4,3.750e-69,252.0,E9LVH7,Ipet,C001
v010,v087,58.6,2.050e-83,299.0,E9LVH7,XCO66867,C001
v010,v088,50.2,1.800e-71,259.0,E9LVH7,XDS72785.1,C001
v010,v089,48.7,1.420e-68,250.0,E9LVH7,ACC95208.1,C001
v011,v012,93.1,2.080e-144,502.0,ADV92526.1,ADV92571,C001
